X	Y	Z	Vx	Vy	Vz
0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
2.0202E-02	0.0000E+00	0.0000E+00	-1.6376E-13	0.0000E+00	0.0000E+00
4.0404E-02	0.0000E+00	0.0000E+00	-3.2345E-13	0.0000E+00	0.0000E+00
6.0606E-02	0.0000E+00	0.0000E+00	-4.7506E-13	0.0000E+00	0.0000E+00
8.0808E-02	0.0000E+00	0.0000E+00	-6.1546E-13	0.0000E+00	0.0000E+00
1.0101E-01	0.0000E+00	0.0000E+00	-7.4162E-13	0.0000E+00	0.0000E+00
1.2121E-01	0.0000E+00	0.0000E+00	-8.5155E-13	0.0000E+00	0.0000E+00
1.4141E-01	0.0000E+00	0.0000E+00	-9.4339E-13	0.0000E+00	0.0000E+00
1.6162E-01	0.0000E+00	0.0000E+00	-1.0163E-12	0.0000E+00	0.0000E+00
1.8182E-01	0.0000E+00	0.0000E+00	-1.0695E-12	0.0000E+00	0.0000E+00
2.0202E-01	0.0000E+00	0.0000E+00	-1.1033E-12	0.0000E+00	0.0000E+00
2.2222E-01	0.0000E+00	0.0000E+00	-1.1179E-12	0.0000E+00	0.0000E+00
2.4242E-01	0.0000E+00	0.0000E+00	-1.1145E-12	0.0000E+00	0.0000E+00
2.6263E-01	0.0000E+00	0.0000E+00	-1.0943E-12	0.0000E+00	0.0000E+00
2.8283E-01	0.0000E+00	0.0000E+00	-1.0590E-12	0.0000E+00	0.0000E+00
3.0303E-01	0.0000E+00	0.0000E+00	-1.0104E-12	0.0000E+00	0.0000E+00
3.2323E-01	0.0000E+00	0.0000E+00	-9.5063E-13	0.0000E+00	0.0000E+00
3.4343E-01	0.0000E+00	0.0000E+00	-8.8200E-13	0.0000E+00	0.0000E+00
3.6364E-01	0.0000E+00	0.0000E+00	-8.0674E-13	0.0000E+00	0.0000E+00
3.8384E-01	0.0000E+00	0.0000E+00	-7.2715E-13	0.0000E+00	0.0000E+00
4.0404E-01	0.0000E+00	0.0000E+00	-6.4537E-13	0.0000E+00	0.0000E+00
4.2424E-01	0.0000E+00	0.0000E+00	-5.6347E-13	0.0000E+00	0.0000E+00
4.4444E-01	0.0000E+00	0.0000E+00	-4.8322E-13	0.0000E+00	0.0000E+00
4.6465E-01	0.0000E+00	0.0000E+00	-4.0617E-13	0.0000E+00	0.0000E+00
4.8485E-01	0.0000E+00	0.0000E+00	-3.3345E-13	0.0000E+00	0.0000E+00
5.0505E-01	0.0000E+00	0.0000E+00	-2.6590E-13	0.0000E+00	0.0000E+00
5.2525E-01	0.0000E+00	0.0000E+00	-2.0380E-13	0.0000E+00	0.0000E+00
5.4545E-01	0.0000E+00	0.0000E+00	-1.4706E-13	0.0000E+00	0.0000E+00
5.6566E-01	0.0000E+00	0.0000E+00	-9.5029E-14	0.0000E+00	0.0000E+00
5.8586E-01	0.0000E+00	0.0000E+00	-4.6553E-14	0.0000E+00	0.0000E+00
6.0606E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
0.0000E+00	2.0202E-02	0.0000E+00	0.0000E+00	-1.6376E-13	0.0000E+00
4.0404E-02	2.0202E-02	0.0000E+00	-3.2350E-13	-1.6386E-13	0.0000E+00
8.0808E-02	2.0202E-02	0.0000E+00	-6.1555E-13	-1.6416E-13	0.0000E+00
1.2121E-01	2.0202E-02	0.0000E+00	-8.5166E-13	-1.6459E-13	0.0000E+00
1.6162E-01	2.0202E-02	0.0000E+00	-1.0164E-12	-1.6509E-13	0.0000E+00
2.0202E-01	2.0202E-02	0.0000E+00	-1.1034E-12	-1.6561E-13	0.0000E+00
2.4242E-01	2.0202E-02	0.0000E+00	-1.1146E-12	-1.6608E-13	0.0000E+00
2.8283E-01	2.0202E-02	0.0000E+00	-1.0590E-12	-1.6647E-13	0.0000E+00
3.2323E-01	2.0202E-02	0.0000E+00	-9.5066E-13	-1.6674E-13	0.0000E+00
3.6364E-01	2.0202E-02	0.0000E+00	-8.0674E-13	-1.6689E-13	0.0000E+00
4.0404E-01	2.0202E-02	0.0000E+00	-6.4534E-13	-1.6690E-13	0.0000E+00
4.4444E-01	2.0202E-02	0.0000E+00	-4.8317E-13	-1.6680E-13	0.0000E+00
4.8485E-01	2.0202E-02	0.0000E+00	-3.3340E-13	-1.6662E-13	0.0000E+00
5.2525E-01	2.0202E-02	0.0000E+00	-2.0375E-13	-1.6643E-13	0.0000E+00
5.6566E-01	2.0202E-02	0.0000E+00	-9.4999E-14	-1.6627E-13	0.0000E+00
6.0606E-01	2.0202E-02	0.0000E+00	0.0000E+00	-1.6620E-13	0.0000E+00
0.0000E+00	4.0404E-02	0.0000E+00	0.0000E+00	-3.2345E-13	0.0000E+00
2.0202E-02	4.0404E-02	0.0000E+00	-1.6386E-13	-3.2350E-13	0.0000E+00
4.0404E-02	4.0404E-02	0.0000E+00	-3.2366E-13	-3.2366E-13	0.0000E+00
6.0606E-02	4.0404E-02	0.0000E+00	-4.7535E-13	-3.2390E-13	0.0000E+00
8.0808E-02	4.0404E-02	0.0000E+00	-6.1582E-13	-3.2423E-13	0.0000E+00
1.0101E-01	4.0404E-02	0.0000E+00	-7.4204E-13	-3.2462E-13	0.0000E+00
1.2121E-01	4.0404E-02	0.0000E+00	-8.5200E-13	-3.2506E-13	0.0000E+00
1.4141E-01	4.0404E-02	0.0000E+00	-9.4386E-13	-3.2554E-13	0.0000E+00
1.6162E-01	4.0404E-02	0.0000E+00	-1.0168E-12	-3.2604E-13	0.0000E+00
1.8182E-01	4.0404E-02	0.0000E+00	-1.0700E-12	-3.2654E-13	0.0000E+00
2.0202E-01	4.0404E-02	0.0000E+00	-1.1037E-12	-3.2704E-13	0.0000E+00
2.2222E-01	4.0404E-02	0.0000E+00	-1.1184E-12	-3.2751E-13	0.0000E+00
2.4242E-01	4.0404E-02	0.0000E+00	-1.1149E-12	-3.2796E-13	0.0000E+00
2.6263E-01	4.0404E-02	0.0000E+00	-1.0946E-12	-3.2836E-13	0.0000E+00
2.8283E-01	4.0404E-02	0.0000E+00	-1.0592E-12	-3.2871E-13	0.0000E+00
3.0303E-01	4.0404E-02	0.0000E+00	-1.0106E-12	-3.2901E-13	0.0000E+00
3.2323E-01	4.0404E-02	0.0000E+00	-9.5077E-13	-3.2924E-13	0.0000E+00
3.4343E-01	4.0404E-02	0.0000E+00	-8.8208E-13	-3.2941E-13	0.0000E+00
3.6364E-01	4.0404E-02	0.0000E+00	-8.0675E-13	-3.2951E-13	0.0000E+00
3.8384E-01	4.0404E-02	0.0000E+00	-7.2710E-13	-3.2956E-13	0.0000E+00
4.0404E-01	4.0404E-02	0.0000E+00	-6.4526E-13	-3.2954E-13	0.0000E+00
4.2424E-01	4.0404E-02	0.0000E+00	-5.6332E-13	-3.2946E-13	0.0000E+00
4.4444E-01	4.0404E-02	0.0000E+00	-4.8303E-13	-3.2934E-13	0.0000E+00
4.6465E-01	4.0404E-02	0.0000E+00	-4.0596E-13	-3.2919E-13	0.0000E+00
4.8485E-01	4.0404E-02	0.0000E+00	-3.3323E-13	-3.2900E-13	0.0000E+00
5.0505E-01	4.0404E-02	0.0000E+00	-2.6568E-13	-3.2881E-13	0.0000E+00
5.2525E-01	4.0404E-02	0.0000E+00	-2.0359E-13	-3.2862E-13	0.0000E+00
5.4545E-01	4.0404E-02	0.0000E+00	-1.4689E-13	-3.2845E-13	0.0000E+00
5.6566E-01	4.0404E-02	0.0000E+00	-9.4907E-14	-3.2831E-13	0.0000E+00
5.8586E-01	4.0404E-02	0.0000E+00	-4.6488E-14	-3.2822E-13	0.0000E+00
6.0606E-01	4.0404E-02	0.0000E+00	0.0000E+00	-3.2819E-13	0.0000E+00
0.0000E+00	6.0606E-02	0.0000E+00	0.0000E+00	-4.7506E-13	0.0000E+00
4.0404E-02	6.0606E-02	0.0000E+00	-3.2390E-13	-4.7535E-13	0.0000E+00
8.0808E-02	6.0606E-02	0.0000E+00	-6.1625E-13	-4.7616E-13	0.0000E+00
1.2121E-01	6.0606E-02	0.0000E+00	-8.5255E-13	-4.7735E-13	0.0000E+00
1.6162E-01	6.0606E-02	0.0000E+00	-1.0173E-12	-4.7875E-13	0.0000E+00
2.0202E-01	6.0606E-02	0.0000E+00	-1.1043E-12	-4.8018E-13	0.0000E+00
2.4242E-01	6.0606E-02	0.0000E+00	-1.1154E-12	-4.8149E-13	0.0000E+00
2.8283E-01	6.0606E-02	0.0000E+00	-1.0595E-12	-4.8257E-13	0.0000E+00
3.2323E-01	6.0606E-02	0.0000E+00	-9.5093E-13	-4.8333E-13	0.0000E+00
3.6364E-01	6.0606E-02	0.0000E+00	-8.0676E-13	-4.8371E-13	0.0000E+00
4.0404E-01	6.0606E-02	0.0000E+00	-6.4514E-13	-4.8374E-13	0.0000E+00
4.4444E-01	6.0606E-02	0.0000E+00	-4.8281E-13	-4.8346E-13	0.0000E+00
4.8485E-01	6.0606E-02	0.0000E+00	-3.3297E-13	-4.8298E-13	0.0000E+00
5.2525E-01	6.0606E-02	0.0000E+00	-2.0335E-13	-4.8243E-13	0.0000E+00
5.6566E-01	6.0606E-02	0.0000E+00	-9.4760E-14	-4.8199E-13	0.0000E+00
6.0606E-01	6.0606E-02	0.0000E+00	0.0000E+00	-4.8182E-13	0.0000E+00
0.0000E+00	8.0808E-02	0.0000E+00	0.0000E+00	-6.1546E-13	0.0000E+00
2.0202E-02	8.0808E-02	0.0000E+00	-1.6416E-13	-6.1555E-13	0.0000E+00
4.0404E-02	8.0808E-02	0.0000E+00	-3.2423E-13	-6.1582E-13	0.0000E+00
6.0606E-02	8.0808E-02	0.0000E+00	-4.7616E-13	-6.1625E-13	0.0000E+00
8.0808E-02	8.0808E-02	0.0000E+00	-6.1683E-13	-6.1683E-13	0.0000E+00
1.0101E-01	8.0808E-02	0.0000E+00	-7.4321E-13	-6.1753E-13	0.0000E+00
1.2121E-01	8.0808E-02	0.0000E+00	-8.5328E-13	-6.1832E-13	0.0000E+00
1.4141E-01	8.0808E-02	0.0000E+00	-9.4521E-13	-6.1917E-13	0.0000E+00
1.6162E-01	8.0808E-02	0.0000E+00	-1.0181E-12	-6.2006E-13	0.0000E+00
1.8182E-01	8.0808E-02	0.0000E+00	-1.0713E-12	-6.2096E-13	0.0000E+00
2.0202E-01	8.0808E-02	0.0000E+00	-1.1050E-12	-6.2185E-13	0.0000E+00
2.2222E-01	8.0808E-02	0.0000E+00	-1.1195E-12	-6.2270E-13	0.0000E+00
2.4242E-01	8.0808E-02	0.0000E+00	-1.1160E-12	-6.2349E-13	0.0000E+00
2.6263E-01	8.0808E-02	0.0000E+00	-1.0956E-12	-6.2421E-13	0.0000E+00
2.8283E-01	8.0808E-02	0.0000E+00	-1.0600E-12	-6.2483E-13	0.0000E+00
3.0303E-01	8.0808E-02	0.0000E+00	-1.0111E-12	-6.2536E-13	0.0000E+00
3.2323E-01	8.0808E-02	0.0000E+00	-9.5115E-13	-6.2577E-13	0.0000E+00
3.4343E-01	8.0808E-02	0.0000E+00	-8.8228E-13	-6.2607E-13	0.0000E+00
3.6364E-01	8.0808E-02	0.0000E+00	-8.0677E-13	-6.2625E-13	0.0000E+00
3.8384E-01	8.0808E-02	0.0000E+00	-7.2695E-13	-6.2632E-13	0.0000E+00
4.0404E-01	8.0808E-02	0.0000E+00	-6.4497E-13	-6.2628E-13	0.0000E+00
4.2424E-01	8.0808E-02	0.0000E+00	-5.6290E-13	-6.2614E-13	0.0000E+00
4.4444E-01	8.0808E-02	0.0000E+00	-4.8251E-13	-6.2592E-13	0.0000E+00
4.6465E-01	8.0808E-02	0.0000E+00	-4.0537E-13	-6.2564E-13	0.0000E+00
4.8485E-01	8.0808E-02	0.0000E+00	-3.3261E-13	-6.2532E-13	0.0000E+00
5.0505E-01	8.0808E-02	0.0000E+00	-2.6506E-13	-6.2497E-13	0.0000E+00
5.2525E-01	8.0808E-02	0.0000E+00	-2.0303E-13	-6.2463E-13	0.0000E+00
5.4545E-01	8.0808E-02	0.0000E+00	-1.4641E-13	-6.2433E-13	0.0000E+00
5.6566E-01	8.0808E-02	0.0000E+00	-9.4562E-14	-6.2409E-13	0.0000E+00
5.8586E-01	8.0808E-02	0.0000E+00	-4.6305E-14	-6.2393E-13	0.0000E+00
6.0606E-01	8.0808E-02	0.0000E+00	0.0000E+00	-6.2387E-13	0.0000E+00
0.0000E+00	1.0101E-01	0.0000E+00	0.0000E+00	-7.4162E-13	0.0000E+00
4.0404E-02	1.0101E-01	0.0000E+00	-3.2462E-13	-7.4204E-13	0.0000E+00
8.0808E-02	1.0101E-01	0.0000E+00	-6.1753E-13	-7.4321E-13	0.0000E+00
1.2121E-01	1.0101E-01	0.0000E+00	-8.5416E-13	-7.4492E-13	0.0000E+00
1.6162E-01	1.0101E-01	0.0000E+00	-1.0190E-12	-7.4694E-13	0.0000E+00
2.0202E-01	1.0101E-01	0.0000E+00	-1.1059E-12	-7.4900E-13	0.0000E+00
2.4242E-01	1.0101E-01	0.0000E+00	-1.1167E-12	-7.5090E-13	0.0000E+00
2.8283E-01	1.0101E-01	0.0000E+00	-1.0605E-12	-7.5244E-13	0.0000E+00
3.2323E-01	1.0101E-01	0.0000E+00	-9.5141E-13	-7.5352E-13	0.0000E+00
3.6364E-01	1.0101E-01	0.0000E+00	-8.0678E-13	-7.5407E-13	0.0000E+00
4.0404E-01	1.0101E-01	0.0000E+00	-6.4476E-13	-7.5409E-13	0.0000E+00
4.4444E-01	1.0101E-01	0.0000E+00	-4.8214E-13	-7.5367E-13	0.0000E+00
4.8485E-01	1.0101E-01	0.0000E+00	-3.3217E-13	-7.5297E-13	0.0000E+00
5.2525E-01	1.0101E-01	0.0000E+00	-2.0263E-13	-7.5218E-13	0.0000E+00
5.6566E-01	1.0101E-01	0.0000E+00	-9.4323E-14	-7.5154E-13	0.0000E+00
6.0606E-01	1.0101E-01	0.0000E+00	0.0000E+00	-7.5130E-13	0.0000E+00
0.0000E+00	1.2121E-01	0.0000E+00	0.0000E+00	-8.5155E-13	0.0000E+00
2.0202E-02	1.2121E-01	0.0000E+00	-1.6459E-13	-8.5166E-13	0.0000E+00
4.0404E-02	1.2121E-01	0.0000E+00	-3.2506E-13	-8.5200E-13	0.0000E+00
6.0606E-02	1.2121E-01	0.0000E+00	-4.7735E-13	-8.5255E-13	0.0000E+00
8.0808E-02	1.2121E-01	0.0000E+00	-6.1832E-13	-8.5328E-13	0.0000E+00
1.0101E-01	1.2121E-01	0.0000E+00	-7.4492E-13	-8.5416E-13	0.0000E+00
1.2121E-01	1.2121E-01	0.0000E+00	-8.5516E-13	-8.5516E-13	0.0000E+00
1.4141E-01	1.2121E-01	0.0000E+00	-9.4718E-13	-8.5623E-13	0.0000E+00
1.6162E-01	1.2121E-01	0.0000E+00	-1.0201E-12	-8.5736E-13	0.0000E+00
1.8182E-01	1.2121E-01	0.0000E+00	-1.0733E-12	-8.5849E-13	0.0000E+00
2.0202E-01	1.2121E-01	0.0000E+00	-1.1069E-12	-8.5961E-13	0.0000E+00
2.2222E-01	1.2121E-01	0.0000E+00	-1.1213E-12	-8.6068E-13	0.0000E+00
2.4242E-01	1.2121E-01	0.0000E+00	-1.1175E-12	-8.6168E-13	0.0000E+00
2.6263E-01	1.2121E-01	0.0000E+00	-1.0969E-12	-8.6258E-13	0.0000E+00
2.8283E-01	1.2121E-01	0.0000E+00	-1.0611E-12	-8.6337E-13	0.0000E+00
3.0303E-01	1.2121E-01	0.0000E+00	-1.0120E-12	-8.6403E-13	0.0000E+00
3.2323E-01	1.2121E-01	0.0000E+00	-9.5171E-13	-8.6454E-13	0.0000E+00
3.4343E-01	1.2121E-01	0.0000E+00	-8.8256E-13	-8.6491E-13	0.0000E+00
3.6364E-01	1.2121E-01	0.0000E+00	-8.0679E-13	-8.6512E-13	0.0000E+00
3.8384E-01	1.2121E-01	0.0000E+00	-7.2672E-13	-8.6520E-13	0.0000E+00
4.0404E-01	1.2121E-01	0.0000E+00	-6.4451E-13	-8.6514E-13	0.0000E+00
4.2424E-01	1.2121E-01	0.0000E+00	-5.6226E-13	-8.6495E-13	0.0000E+00
4.4444E-01	1.2121E-01	0.0000E+00	-4.8171E-13	-8.6467E-13	0.0000E+00
4.6465E-01	1.2121E-01	0.0000E+00	-4.0447E-13	-8.6430E-13	0.0000E+00
4.8485E-01	1.2121E-01	0.0000E+00	-3.3167E-13	-8.6388E-13	0.0000E+00
5.0505E-01	1.2121E-01	0.0000E+00	-2.6414E-13	-8.6344E-13	0.0000E+00
5.2525E-01	1.2121E-01	0.0000E+00	-2.0218E-13	-8.6301E-13	0.0000E+00
5.4545E-01	1.2121E-01	0.0000E+00	-1.4570E-13	-8.6262E-13	0.0000E+00
5.6566E-01	1.2121E-01	0.0000E+00	-9.4049E-14	-8.6232E-13	0.0000E+00
5.8586E-01	1.2121E-01	0.0000E+00	-4.6035E-14	-8.6212E-13	0.0000E+00
6.0606E-01	1.2121E-01	0.0000E+00	0.0000E+00	-8.6205E-13	0.0000E+00
0.0000E+00	1.4141E-01	0.0000E+00	0.0000E+00	-9.4339E-13	0.0000E+00
4.0404E-02	1.4141E-01	0.0000E+00	-3.2554E-13	-9.4386E-13	0.0000E+00
8.0808E-02	1.4141E-01	0.0000E+00	-6.1917E-13	-9.4521E-13	0.0000E+00
1.2121E-01	1.4141E-01	0.0000E+00	-8.5623E-13	-9.4718E-13	0.0000E+00
1.6162E-01	1.4141E-01	0.0000E+00	-1.0212E-12	-9.4949E-13	0.0000E+00
2.0202E-01	1.4141E-01	0.0000E+00	-1.1079E-12	-9.5185E-13	0.0000E+00
2.4242E-01	1.4141E-01	0.0000E+00	-1.1184E-12	-9.5402E-13	0.0000E+00
2.8283E-01	1.4141E-01	0.0000E+00	-1.0617E-12	-9.5578E-13	0.0000E+00
3.2323E-01	1.4141E-01	0.0000E+00	-9.5201E-13	-9.5700E-13	0.0000E+00
3.6364E-01	1.4141E-01	0.0000E+00	-8.0678E-13	-9.5759E-13	0.0000E+00
4.0404E-01	1.4141E-01	0.0000E+00	-6.4424E-13	-9.5759E-13	0.0000E+00
4.4444E-01	1.4141E-01	0.0000E+00	-4.8125E-13	-9.5708E-13	0.0000E+00
4.8485E-01	1.4141E-01	0.0000E+00	-3.3112E-13	-9.5624E-13	0.0000E+00
5.2525E-01	1.4141E-01	0.0000E+00	-2.0169E-13	-9.5531E-13	0.0000E+00
5.6566E-01	1.4141E-01	0.0000E+00	-9.3752E-14	-9.5458E-13	0.0000E+00
6.0606E-01	1.4141E-01	0.0000E+00	0.0000E+00	-9.5430E-13	0.0000E+00
0.0000E+00	1.6162E-01	0.0000E+00	0.0000E+00	-1.0163E-12	0.0000E+00
2.0202E-02	1.6162E-01	0.0000E+00	-1.6509E-13	-1.0164E-12	0.0000E+00
4.0404E-02	1.6162E-01	0.0000E+00	-3.2604E-13	-1.0168E-12	0.0000E+00
6.0606E-02	1.6162E-01	0.0000E+00	-4.7875E-13	-1.0173E-12	0.0000E+00
8.0808E-02	1.6162E-01	0.0000E+00	-6.2006E-13	-1.0181E-12	0.0000E+00
1.0101E-01	1.6162E-01	0.0000E+00	-7.4694E-13	-1.0190E-12	0.0000E+00
1.2121E-01	1.6162E-01	0.0000E+00	-8.5736E-13	-1.0201E-12	0.0000E+00
1.4141E-01	1.6162E-01	0.0000E+00	-9.4949E-13	-1.0212E-12	0.0000E+00
1.6162E-01	1.6162E-01	0.0000E+00	-1.0224E-12	-1.0224E-12	0.0000E+00
1.8182E-01	1.6162E-01	0.0000E+00	-1.0756E-12	-1.0237E-12	0.0000E+00
2.0202E-01	1.6162E-01	0.0000E+00	-1.1091E-12	-1.0248E-12	0.0000E+00
2.2222E-01	1.6162E-01	0.0000E+00	-1.1233E-12	-1.0260E-12	0.0000E+00
2.4242E-01	1.6162E-01	0.0000E+00	-1.1193E-12	-1.0270E-12	0.0000E+00
2.6263E-01	1.6162E-01	0.0000E+00	-1.0984E-12	-1.0280E-12	0.0000E+00
2.8283E-01	1.6162E-01	0.0000E+00	-1.0623E-12	-1.0288E-12	0.0000E+00
3.0303E-01	1.6162E-01	0.0000E+00	-1.0129E-12	-1.0295E-12	0.0000E+00
3.2323E-01	1.6162E-01	0.0000E+00	-9.5233E-13	-1.0300E-12	0.0000E+00
3.4343E-01	1.6162E-01	0.0000E+00	-8.8286E-13	-1.0304E-12	0.0000E+00
3.6364E-01	1.6162E-01	0.0000E+00	-8.0677E-13	-1.0306E-12	0.0000E+00
3.8384E-01	1.6162E-01	0.0000E+00	-7.2641E-13	-1.0307E-12	0.0000E+00
4.0404E-01	1.6162E-01	0.0000E+00	-6.4394E-13	-1.0306E-12	0.0000E+00
4.2424E-01	1.6162E-01	0.0000E+00	-5.6146E-13	-1.0304E-12	0.0000E+00
4.4444E-01	1.6162E-01	0.0000E+00	-4.8075E-13	-1.0300E-12	0.0000E+00
4.6465E-01	1.6162E-01	0.0000E+00	-4.0339E-13	-1.0296E-12	0.0000E+00
4.8485E-01	1.6162E-01	0.0000E+00	-3.3054E-13	-1.0292E-12	0.0000E+00
5.0505E-01	1.6162E-01	0.0000E+00	-2.6303E-13	-1.0287E-12	0.0000E+00
5.2525E-01	1.6162E-01	0.0000E+00	-2.0116E-13	-1.0282E-12	0.0000E+00
5.4545E-01	1.6162E-01	0.0000E+00	-1.4485E-13	-1.0278E-12	0.0000E+00
5.6566E-01	1.6162E-01	0.0000E+00	-9.3437E-14	-1.0274E-12	0.0000E+00
5.8586E-01	1.6162E-01	0.0000E+00	-4.5712E-14	-1.0272E-12	0.0000E+00
6.0606E-01	1.6162E-01	0.0000E+00	0.0000E+00	-1.0272E-12	0.0000E+00
0.0000E+00	1.8182E-01	0.0000E+00	0.0000E+00	-1.0695E-12	0.0000E+00
4.0404E-02	1.8182E-01	0.0000E+00	-3.2654E-13	-1.0700E-12	0.0000E+00
8.0808E-02	1.8182E-01	0.0000E+00	-6.2096E-13	-1.0713E-12	0.0000E+00
1.2121E-01	1.8182E-01	0.0000E+00	-8.5849E-13	-1.0733E-12	0.0000E+00
1.6162E-01	1.8182E-01	0.0000E+00	-1.0237E-12	-1.0756E-12	0.0000E+00
2.0202E-01	1.8182E-01	0.0000E+00	-1.1102E-12	-1.0779E-12	0.0000E+00
2.4242E-01	1.8182E-01	0.0000E+00	-1.1203E-12	-1.0801E-12	0.0000E+00
2.8283E-01	1.8182E-01	0.0000E+00	-1.0630E-12	-1.0818E-12	0.0000E+00
3.2323E-01	1.8182E-01	0.0000E+00	-9.5263E-13	-1.0830E-12	0.0000E+00
3.6364E-01	1.8182E-01	0.0000E+00	-8.0674E-13	-1.0835E-12	0.0000E+00
4.0404E-01	1.8182E-01	0.0000E+00	-6.4362E-13	-1.0835E-12	0.0000E+00
4.4444E-01	1.8182E-01	0.0000E+00	-4.8022E-13	-1.0829E-12	0.0000E+00
4.8485E-01	1.8182E-01	0.0000E+00	-3.2993E-13	-1.0820E-12	0.0000E+00
5.2525E-01	1.8182E-01	0.0000E+00	-2.0062E-13	-1.0810E-12	0.0000E+00
5.6566E-01	1.8182E-01	0.0000E+00	-9.3114E-14	-1.0803E-12	0.0000E+00
6.0606E-01	1.8182E-01	0.0000E+00	0.0000E+00	-1.0800E-12	0.0000E+00
0.0000E+00	2.0202E-01	0.0000E+00	0.0000E+00	-1.1033E-12	0.0000E+00
2.0202E-02	2.0202E-01	0.0000E+00	-1.6561E-13	-1.1034E-12	0.0000E+00
4.0404E-02	2.0202E-01	0.0000E+00	-3.2704E-13	-1.1037E-12	0.0000E+00
6.0606E-02	2.0202E-01	0.0000E+00	-4.8018E-13	-1.1043E-12	0.0000E+00
8.0808E-02	2.0202E-01	0.0000E+00	-6.2185E-13	-1.1050E-12	0.0000E+00
1.0101E-01	2.0202E-01	0.0000E+00	-7.4900E-13	-1.1059E-12	0.0000E+00
1.2121E-01	2.0202E-01	0.0000E+00	-8.5961E-13	-1.1069E-12	0.0000E+00
1.4141E-01	2.0202E-01	0.0000E+00	-9.5185E-13	-1.1079E-12	0.0000E+00
1.6162E-01	2.0202E-01	0.0000E+00	-1.0248E-12	-1.1091E-12	0.0000E+00
1.8182E-01	2.0202E-01	0.0000E+00	-1.0779E-12	-1.1102E-12	0.0000E+00
2.0202E-01	2.0202E-01	0.0000E+00	-1.1113E-12	-1.1113E-12	0.0000E+00
2.2222E-01	2.0202E-01	0.0000E+00	-1.1254E-12	-1.1124E-12	0.0000E+00
2.4242E-01	2.0202E-01	0.0000E+00	-1.1212E-12	-1.1133E-12	0.0000E+00
2.6263E-01	2.0202E-01	0.0000E+00	-1.1000E-12	-1.1142E-12	0.0000E+00
2.8283E-01	2.0202E-01	0.0000E+00	-1.0636E-12	-1.1150E-12	0.0000E+00
3.0303E-01	2.0202E-01	0.0000E+00	-1.0138E-12	-1.1156E-12	0.0000E+00
3.2323E-01	2.0202E-01	0.0000E+00	-9.5292E-13	-1.1160E-12	0.0000E+00
3.4343E-01	2.0202E-01	0.0000E+00	-8.8311E-13	-1.1164E-12	0.0000E+00
3.6364E-01	2.0202E-01	0.0000E+00	-8.0669E-13	-1.1165E-12	0.0000E+00
3.8384E-01	2.0202E-01	0.0000E+00	-7.2603E-13	-1.1165E-12	0.0000E+00
4.0404E-01	2.0202E-01	0.0000E+00	-6.4329E-13	-1.1164E-12	0.0000E+00
4.2424E-01	2.0202E-01	0.0000E+00	-5.6058E-13	-1.1162E-12	0.0000E+00
4.4444E-01	2.0202E-01	0.0000E+00	-4.7969E-13	-1.1158E-12	0.0000E+00
4.6465E-01	2.0202E-01	0.0000E+00	-4.0222E-13	-1.1154E-12	0.0000E+00
4.8485E-01	2.0202E-01	0.0000E+00	-3.2932E-13	-1.1150E-12	0.0000E+00
5.0505E-01	2.0202E-01	0.0000E+00	-2.6184E-13	-1.1145E-12	0.0000E+00
5.2525E-01	2.0202E-01	0.0000E+00	-2.0008E-13	-1.1140E-12	0.0000E+00
5.4545E-01	2.0202E-01	0.0000E+00	-1.4395E-13	-1.1136E-12	0.0000E+00
5.6566E-01	2.0202E-01	0.0000E+00	-9.2790E-14	-1.1133E-12	0.0000E+00
5.8586E-01	2.0202E-01	0.0000E+00	-4.5372E-14	-1.1131E-12	0.0000E+00
6.0606E-01	2.0202E-01	0.0000E+00	0.0000E+00	-1.1130E-12	0.0000E+00
0.0000E+00	2.2222E-01	0.0000E+00	0.0000E+00	-1.1179E-12	0.0000E+00
4.0404E-02	2.2222E-01	0.0000E+00	-3.2751E-13	-1.1184E-12	0.0000E+00
8.0808E-02	2.2222E-01	0.0000E+00	-6.2270E-13	-1.1195E-12	0.0000E+00
1.2121E-01	2.2222E-01	0.0000E+00	-8.6068E-13	-1.1213E-12	0.0000E+00
1.6162E-01	2.2222E-01	0.0000E+00	-1.0260E-12	-1.1233E-12	0.0000E+00
2.0202E-01	2.2222E-01	0.0000E+00	-1.1124E-12	-1.1254E-12	0.0000E+00
2.4242E-01	2.2222E-01	0.0000E+00	-1.1220E-12	-1.1272E-12	0.0000E+00
2.8283E-01	2.2222E-01	0.0000E+00	-1.0641E-12	-1.1287E-12	0.0000E+00
3.2323E-01	2.2222E-01	0.0000E+00	-9.5317E-13	-1.1297E-12	0.0000E+00
3.6364E-01	2.2222E-01	0.0000E+00	-8.0663E-13	-1.1301E-12	0.0000E+00
4.0404E-01	2.2222E-01	0.0000E+00	-6.4294E-13	-1.1299E-12	0.0000E+00
4.4444E-01	2.2222E-01	0.0000E+00	-4.7916E-13	-1.1293E-12	0.0000E+00
4.8485E-01	2.2222E-01	0.0000E+00	-3.2872E-13	-1.1285E-12	0.0000E+00
5.2525E-01	2.2222E-01	0.0000E+00	-1.9955E-13	-1.1276E-12	0.0000E+00
